Date,Mobile app names,DFP: Ad units,Ad requests,Matched requests,Coverage,Clicks,Ad request CTR,CTR,Ad CTR,CPC (US$),Ad request eCPM (US$),Matched eCPM (US$),Lift,Estimated revenue (US$),Ad impressions,Ad eCPM (US$)
3/14/2022,Live Ten Sports TV,424536528 » Ad Exchange Mobile In-App » [no longer used] 1506738_Shiza_LiveTenSports_Banner,2,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/14/2022,Live Ten Sports TV,424536528 » Ad Exchange Mobile In-App » [no longer used] 1506740_Shiza_LiveTenSports_Interstitial,2,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/14/2022,"Odia Status - Full Screen Videos, Memes and Shayri",424536528 » 1512892_OdiaStatus_Native,79,51,64.56%,1,1.27%,1.96%,9.09%,US$0.00 ,US$0.01 ,US$0.01 ,0.00%,US$0.00 ,11,US$0.06 
3/14/2022,Speed Star Gangster Fighting Game,424536528 » 1515330_SpeedStarGangsterFightingGame_Banner_320x50,5,4,80.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/14/2022,Speed Star Gangster Fighting Game,424536528 » 1515332_SpeedStarGangsterFightingGame_Native,7,7,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.05 ,US$0.05 ,0.00%,US$0.00 ,5,US$0.06 
3/14/2022,Speed Star Gangster Fighting Game,424536528 » 1515333_SpeedStarGangsterFightingGame_Interstitial,10,10,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.14 ,US$0.14 ,0.00%,US$0.00 ,5,US$0.27 
3/14/2022,Watch NBA Streaming Live,424536528 » 1509252_StreamsforBasketballLive_Native,5117,5115,99.96%,27,0.53%,0.53%,0.94%,US$0.17 ,US$0.90 ,US$0.90 ,0.00%,US$4.61 ,2877,US$1.60 
3/14/2022,Watch NBA Streaming Live,424536528 » 1509253_StreamsforBasketballLive_Interstitial,1944,1843,94.80%,12,0.62%,0.65%,0.67%,US$0.58 ,US$3.56 ,US$3.75 ,0.00%,US$6.92 ,1804,US$3.84 
3/14/2022,Watch NBA Streaming Live,424536528 » 1509254_StreamsforBasketballLive_AppOpen,1598,1572,98.37%,18,1.13%,1.15%,1.23%,US$0.41 ,US$4.61 ,US$4.68 ,0.00%,US$7.36 ,1464,US$5.03 
3/14/2022,WiFi Mouse Lite,424536528 » 1515258_WiFiMouseLite_Banner_320x50,89,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/14/2022,WiFi Mouse Lite,424536528 » 1515260_WiFiMouseLite_Native,26,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/14/2022,WiFi Mouse(remote control PC),424536528 » 1514976_WiFiMouse_Banner_320x50,247,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/14/2022,WiFi Mouse(remote control PC),424536528 » 1514977_WiFiMouse_Native,153,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,(Not applicable),424536528 » 1509252_StreamsforBasketballLive_Native,21,21,100.00%,1,4.76%,4.76%,8.33%,US$0.01 ,US$0.64 ,US$0.64 ,0.00%,US$0.01 ,12,US$1.13 
3/15/2022,(Not applicable),424536528 » 1509253_StreamsforBasketballLive_Interstitial,12,11,91.67%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.73 ,US$0.80 ,0.00%,US$0.01 ,11,US$0.80 
3/15/2022,(Not applicable),424536528 » 1509254_StreamsforBasketballLive_AppOpen,7,7,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$1.11 ,US$1.11 ,0.00%,US$0.01 ,7,US$1.11 
3/15/2022,(Not applicable),424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,(Not applicable),424536528 » 1509372_BoxingLiveStreams_Interstitial,4,4,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.91 ,US$0.91 ,0.00%,US$0.00 ,3,US$1.22 
3/15/2022,(Not applicable),424536528 » 1510126_RacingSchedule_Native,17,17,100.00%,1,5.88%,5.88%,9.09%,US$0.02 ,US$1.34 ,US$1.34 ,0.00%,US$0.02 ,11,US$2.07 
3/15/2022,(Not applicable),424536528 » 1510127_RacingSchedule_Interstitial,16,15,93.75%,2,12.50%,13.33%,14.29%,US$0.01 ,US$0.86 ,US$0.92 ,0.00%,US$0.01 ,14,US$0.99 
3/15/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504270_BoxingLiveStreams_Native,6,6,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$1.61 ,US$1.61 ,0.00%,US$0.01 ,3,US$3.22 
3/15/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,4,4,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.18 ,US$0.18 ,0.00%,US$0.00 ,3,US$0.24 
3/15/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,9,9,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.10 ,US$0.10 ,0.00%,US$0.00 ,9,US$0.10 
3/15/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,Boxing Live Streams - UFC Live,424536528 » 1509372_BoxingLiveStreams_Interstitial,840,831,98.93%,21,2.50%,2.53%,2.84%,US$0.25 ,US$6.18 ,US$6.25 ,0.00%,US$5.19 ,739,US$7.03 
3/15/2022,Boxing Live Streams - UFC Live,424536528 » Ad Exchange Mobile In-App » 1504270_BoxingLiveStreams_Native,1349,1345,99.70%,66,4.89%,4.91%,8.89%,US$0.12 ,US$5.92 ,US$5.94 ,0.00%,US$7.99 ,742,US$10.76 
3/15/2022,Diamonds tool,424536528 » 1514130_DailyFreeDiamonds_AppOpen,1,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,F id sell app - F-F Accounts,424536528 » 1515889_FireID_SellApp_Banner_320x50,10,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,Football TV HD 2022,424536528 » 1505562_LiveFootballTVHD_Native,481,481,100.00%,8,1.66%,1.66%,2.23%,US$0.04 ,US$0.71 ,US$0.71 ,0.00%,US$0.34 ,359,US$0.95 
3/15/2022,Hamster VPN : Unlimited Proxy,424536528 » 1514938_HamsterVPN_Interstitial,34504,33833,98.06%,1150,3.33%,3.40%,16.77%,US$0.01 ,US$0.25 ,US$0.25 ,0.00%,US$8.58 ,6858,US$1.25 
3/15/2022,Live Cricket TV - Watch Live Streaming of Match,424536528 » 1510393_LiveCricketTVWatchLiveStreamingofMatch_Banner_320x50,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,Live Cricket TV - Watch Live Streaming of Match,424536528 » Ad Exchange Mobile In-App » 1504030_LiveCricketTVWatchLiveStreamingofMatch_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,Live Cricket TV -Watch Matches,424536528 » Ad Exchange Mobile In-App » 1504277_Livecrickettv2_320x100_AdX,6,6,100.00%,3,50.00%,50.00%,50.00%,US$0.00 ,US$0.45 ,US$0.45 ,0.00%,US$0.00 ,6,US$0.45 
3/15/2022,Live Cricket TV -Watch Matches,424536528 » Ad Exchange Mobile In-App » 1504278_Livecrickettv2_Interstitial_AdX,5,5,100.00%,4,80.00%,80.00%,100.00%,US$0.00 ,US$2.06 ,US$2.06 ,0.00%,US$0.01 ,4,US$2.58 
3/15/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,1936,1936,100.00%,19,0.98%,0.98%,1.28%,US$0.02 ,US$0.22 ,US$0.22 ,0.00%,US$0.43 ,1485,US$0.29 
3/15/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,2272,2269,99.87%,80,3.52%,3.53%,3.71%,US$0.03 ,US$0.91 ,US$0.91 ,0.00%,US$2.08 ,2155,US$0.96 
3/15/2022,Live Streaming For NFL,424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,150,147,98.00%,5,3.33%,3.40%,5.95%,US$0.35 ,US$11.63 ,US$11.86 ,0.00%,US$1.74 ,84,US$20.76 
3/15/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,262,262,100.00%,2,0.76%,0.76%,2.47%,US$0.51 ,US$3.89 ,US$3.89 ,0.00%,US$1.02 ,81,US$12.57 
3/15/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504694_NFLLiveStreamingHDFreeNFLLive_Appopen,19,19,100.00%,1,5.26%,5.26%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,Live Streaming for MotoGp & F1,424536528 » 1510126_RacingSchedule_Native,3147,3144,99.90%,73,2.32%,2.32%,4.27%,US$0.04 ,US$0.88 ,US$0.88 ,0.00%,US$2.76 ,1711,US$1.61 
3/15/2022,Live Streaming for MotoGp & F1,424536528 » 1510127_RacingSchedule_Interstitial,2146,2118,98.70%,122,5.68%,5.76%,6.55%,US$0.04 ,US$2.44 ,US$2.48 ,0.00%,US$5.24 ,1862,US$2.82 
3/15/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,105,105,100.00%,1,0.95%,0.95%,3.33%,US$0.26 ,US$2.49 ,US$2.49 ,0.00%,US$0.26 ,30,US$8.73 
3/15/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,97,97,100.00%,4,4.12%,4.12%,9.09%,US$0.20 ,US$8.41 ,US$8.41 ,0.00%,US$0.82 ,44,US$18.53 
3/15/2022,"Odia Status - Full Screen Videos, Memes and Shayri",424536528 » 1512892_OdiaStatus_Native,125,89,71.20%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.01 ,US$0.02 ,0.00%,US$0.00 ,32,US$0.05 
3/15/2022,Speed Star Gangster Fighting Game,424536528 » 1515332_SpeedStarGangsterFightingGame_Native,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.03 ,US$0.03 ,0.00%,US$0.00 ,1,US$0.03 
3/15/2022,Speed Star Gangster Fighting Game,424536528 » 1515333_SpeedStarGangsterFightingGame_Interstitial,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.06 ,US$0.06 ,0.00%,US$0.00 ,2,US$0.06 
3/15/2022,Watch NBA Streaming Live,424536528 » 1509252_StreamsforBasketballLive_Native,4561,4551,99.78%,17,0.37%,0.37%,0.72%,US$0.18 ,US$0.67 ,US$0.67 ,0.00%,US$3.05 ,2373,US$1.29 
3/15/2022,Watch NBA Streaming Live,424536528 » 1509253_StreamsforBasketballLive_Interstitial,2230,2112,94.71%,23,1.03%,1.09%,1.11%,US$0.33 ,US$3.39 ,US$3.58 ,0.00%,US$7.56 ,2075,US$3.64 
3/15/2022,Watch NBA Streaming Live,424536528 » 1509254_StreamsforBasketballLive_AppOpen,1405,1364,97.08%,21,1.49%,1.54%,1.66%,US$0.28 ,US$4.11 ,US$4.24 ,0.00%,US$5.78 ,1268,US$4.56 
3/15/2022,WiFi Mouse Lite,424536528 » 1515258_WiFiMouseLite_Banner_320x50,169,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,WiFi Mouse Lite,424536528 » 1515260_WiFiMouseLite_Native,42,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,WiFi Mouse(remote control PC),424536528 » 1514976_WiFiMouse_Banner_320x50,215,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/15/2022,WiFi Mouse(remote control PC),424536528 » 1514977_WiFiMouse_Native,183,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,(Not applicable),424536528 » 1505562_LiveFootballTVHD_Native,7,7,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.20 ,US$0.20 ,0.00%,US$0.00 ,5,US$0.28 
3/16/2022,(Not applicable),424536528 » 1509252_StreamsforBasketballLive_Native,18,18,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$3.94 ,US$3.94 ,0.00%,US$0.07 ,10,US$7.09 
3/16/2022,(Not applicable),424536528 » 1509253_StreamsforBasketballLive_Interstitial,25,22,88.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$3.33 ,US$3.78 ,0.00%,US$0.08 ,22,US$3.78 
3/16/2022,(Not applicable),424536528 » 1509254_StreamsforBasketballLive_AppOpen,6,6,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$2.97 ,US$2.97 ,0.00%,US$0.02 ,6,US$2.97 
3/16/2022,(Not applicable),424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,(Not applicable),424536528 » 1509372_BoxingLiveStreams_Interstitial,10,10,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.31 ,US$0.31 ,0.00%,US$0.00 ,10,US$0.31 
3/16/2022,(Not applicable),424536528 » 1510126_RacingSchedule_Native,18,18,100.00%,2,11.11%,11.11%,16.67%,US$0.01 ,US$0.56 ,US$0.56 ,0.00%,US$0.01 ,12,US$0.84 
3/16/2022,(Not applicable),424536528 » 1510127_RacingSchedule_Interstitial,11,11,100.00%,2,18.18%,18.18%,18.18%,US$0.00 ,US$0.59 ,US$0.59 ,0.00%,US$0.01 ,11,US$0.59 
3/16/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504270_BoxingLiveStreams_Native,15,15,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$2.85 ,US$2.85 ,0.00%,US$0.04 ,10,US$4.27 
3/16/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,4,4,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$3.06 ,US$3.06 ,0.00%,US$0.01 ,3,US$4.08 
3/16/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,8,8,100.00%,1,12.50%,12.50%,12.50%,US$0.00 ,US$0.34 ,US$0.34 ,0.00%,US$0.00 ,8,US$0.34 
3/16/2022,Boxing Live Streams - UFC Live,424536528 » 1509372_BoxingLiveStreams_Interstitial,1032,1024,99.22%,30,2.91%,2.93%,3.38%,US$0.25 ,US$7.30 ,US$7.35 ,0.00%,US$7.53 ,888,US$8.48 
3/16/2022,Boxing Live Streams - UFC Live,424536528 » Ad Exchange Mobile In-App » 1504270_BoxingLiveStreams_Native,1115,1115,100.00%,27,2.42%,2.42%,5.54%,US$0.15 ,US$3.60 ,US$3.60 ,0.00%,US$4.02 ,487,US$8.25 
3/16/2022,Diamonds tool,424536528 » 1514130_DailyFreeDiamonds_AppOpen,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,F id sell app - F-F Accounts,424536528 » 1515889_FireID_SellApp_Banner_320x50,15,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,F id sell app - F-F Accounts,424536528 » 1515891_FireID_SellApp_Native,60,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,Football TV HD 2022,424536528 » 1505562_LiveFootballTVHD_Native,1036,1035,99.90%,20,1.93%,1.93%,2.78%,US$0.03 ,US$0.64 ,US$0.64 ,0.00%,US$0.66 ,720,US$0.92 
3/16/2022,Hamster VPN : Unlimited Proxy,424536528 » 1514938_HamsterVPN_Interstitial,33526,32601,97.24%,1084,3.23%,3.33%,16.30%,US$0.01 ,US$0.22 ,US$0.23 ,0.00%,US$7.46 ,6649,US$1.12 
3/16/2022,Live Cricket TV -Watch Matches,424536528 » Ad Exchange Mobile In-App » 1504277_Livecrickettv2_320x100_AdX,6,6,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.21 ,US$0.21 ,0.00%,US$0.00 ,5,US$0.25 
3/16/2022,Live Cricket TV -Watch Matches,424536528 » Ad Exchange Mobile In-App » 1504278_Livecrickettv2_Interstitial_AdX,5,5,100.00%,1,20.00%,20.00%,33.33%,US$0.00 ,US$0.60 ,US$0.60 ,0.00%,US$0.00 ,3,US$1.00 
3/16/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,5015,5012,99.94%,31,0.62%,0.62%,0.88%,US$0.03 ,US$0.18 ,US$0.18 ,0.00%,US$0.92 ,3540,US$0.26 
3/16/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,7188,7171,99.76%,128,1.78%,1.78%,1.87%,US$0.04 ,US$0.74 ,US$0.74 ,0.00%,US$5.34 ,6831,US$0.78 
3/16/2022,Live Streaming For NFL,424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,125,125,100.00%,3,2.40%,2.40%,4.29%,US$0.48 ,US$11.46 ,US$11.46 ,0.00%,US$1.43 ,70,US$20.46 
3/16/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,223,223,100.00%,4,1.79%,1.79%,5.56%,US$0.25 ,US$4.48 ,US$4.48 ,0.00%,US$1.00 ,72,US$13.88 
3/16/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504694_NFLLiveStreamingHDFreeNFLLive_Appopen,32,30,93.75%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,Live Streaming for MotoGp & F1,424536528 » 1510126_RacingSchedule_Native,4301,4298,99.93%,119,2.77%,2.77%,5.01%,US$0.04 ,US$1.08 ,US$1.08 ,0.00%,US$4.66 ,2376,US$1.96 
3/16/2022,Live Streaming for MotoGp & F1,424536528 » 1510127_RacingSchedule_Interstitial,2921,2896,99.14%,170,5.82%,5.87%,6.49%,US$0.06 ,US$3.32 ,US$3.35 ,0.00%,US$9.70 ,2618,US$3.71 
3/16/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,90,90,100.00%,4,4.44%,4.44%,16.00%,US$0.08 ,US$3.77 ,US$3.77 ,0.00%,US$0.34 ,25,US$13.57 
3/16/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,70,70,100.00%,3,4.29%,4.29%,12.50%,US$0.21 ,US$9.11 ,US$9.11 ,0.00%,US$0.64 ,24,US$26.57 
3/16/2022,"Odia Status - Full Screen Videos, Memes and Shayri",424536528 » 1512892_OdiaStatus_Native,87,79,90.80%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.01 ,US$0.01 ,0.00%,US$0.00 ,20,US$0.04 
3/16/2022,Speed Star Gangster Fighting Game,424536528 » 1515330_SpeedStarGangsterFightingGame_Banner_320x50,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.11 ,US$0.11 ,0.00%,US$0.00 ,1,US$0.11 
3/16/2022,Speed Star Gangster Fighting Game,424536528 » 1515332_SpeedStarGangsterFightingGame_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,Speed Star Gangster Fighting Game,424536528 » 1515333_SpeedStarGangsterFightingGame_Interstitial,1,1,100.00%,1,100.00%,100.00%,100.00%,US$0.00 ,US$0.47 ,US$0.47 ,0.00%,US$0.00 ,1,US$0.47 
3/16/2022,Watch NBA Streaming Live,424536528 » 1509252_StreamsforBasketballLive_Native,2101,2093,99.62%,6,0.29%,0.29%,0.55%,US$0.26 ,US$0.75 ,US$0.76 ,0.00%,US$1.58 ,1092,US$1.45 
3/16/2022,Watch NBA Streaming Live,424536528 » 1509253_StreamsforBasketballLive_Interstitial,984,946,96.14%,15,1.52%,1.59%,1.63%,US$0.21 ,US$3.13 ,US$3.26 ,0.00%,US$3.08 ,922,US$3.34 
3/16/2022,Watch NBA Streaming Live,424536528 » 1509254_StreamsforBasketballLive_AppOpen,661,646,97.73%,14,2.12%,2.17%,2.48%,US$0.22 ,US$4.61 ,US$4.72 ,0.00%,US$3.05 ,565,US$5.40 
3/16/2022,WiFi Mouse Lite,424536528 » 1515258_WiFiMouseLite_Banner_320x50,237,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,WiFi Mouse Lite,424536528 » 1515260_WiFiMouseLite_Native,35,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,WiFi Mouse(remote control PC),424536528 » 1514976_WiFiMouse_Banner_320x50,237,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/16/2022,WiFi Mouse(remote control PC),424536528 » 1514977_WiFiMouse_Native,149,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,(Not applicable),424536528 » 1505562_LiveFootballTVHD_Native,7,7,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.05 ,US$0.05 ,0.00%,US$0.00 ,4,US$0.09 
3/17/2022,(Not applicable),424536528 » 1509252_StreamsforBasketballLive_Native,32,32,100.00%,1,3.13%,3.13%,5.26%,US$0.04 ,US$1.15 ,US$1.15 ,0.00%,US$0.04 ,19,US$1.94 
3/17/2022,(Not applicable),424536528 » 1509253_StreamsforBasketballLive_Interstitial,17,13,76.47%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.93 ,US$1.22 ,0.00%,US$0.02 ,13,US$1.22 
3/17/2022,(Not applicable),424536528 » 1509254_StreamsforBasketballLive_AppOpen,11,11,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$1.69 ,US$1.69 ,0.00%,US$0.02 ,10,US$1.86 
3/17/2022,(Not applicable),424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.22 ,US$0.22 ,0.00%,US$0.00 ,1,US$0.22 
3/17/2022,(Not applicable),424536528 » 1509372_BoxingLiveStreams_Interstitial,17,17,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.21 ,US$0.21 ,0.00%,US$0.00 ,17,US$0.21 
3/17/2022,(Not applicable),424536528 » 1510126_RacingSchedule_Native,33,33,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$1.58 ,US$1.58 ,0.00%,US$0.05 ,21,US$2.48 
3/17/2022,(Not applicable),424536528 » 1510127_RacingSchedule_Interstitial,26,26,100.00%,1,3.85%,3.85%,3.85%,US$0.01 ,US$0.57 ,US$0.57 ,0.00%,US$0.01 ,26,US$0.57 
3/17/2022,(Not applicable),424536528 » 1514938_HamsterVPN_Interstitial,6,6,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.37 ,US$0.37 ,0.00%,US$0.00 ,2,US$1.11 
3/17/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504270_BoxingLiveStreams_Native,17,17,100.00%,1,5.88%,5.88%,12.50%,US$0.03 ,US$1.48 ,US$1.48 ,0.00%,US$0.03 ,8,US$3.14 
3/17/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,16,16,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.14 ,US$0.14 ,0.00%,US$0.00 ,15,US$0.15 
3/17/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,37,37,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.10 ,US$0.10 ,0.00%,US$0.00 ,37,US$0.10 
3/17/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/17/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
